loop,domain,checks,result,new_findings
2572,domain_dialog_inventory,5,PASS,0
2573,domain_accessibility,1,PASS,0
2574,domain_keyboard,3,PASS,0
2575,domain_localization,4,PASS,0
2576,domain_geometry,19,PASS,0
2577,domain_safety,6,PASS,0
2578,domain_workflows,1,PASS,0
2579,domain_scaling_theme,7,PASS,0
2580,domain_lifecycle,2,PASS,0
2581,domain_navigation,8,PASS,0
2582,domain_dialog_inventory,5,PASS,0
2583,domain_accessibility,1,PASS,0
2584,domain_keyboard,3,PASS,0
2585,domain_localization,4,PASS,0
2586,domain_geometry,34,PASS,0
2587,domain_safety,4,PASS,0
2588,domain_workflows,1,PASS,0
2589,domain_scaling_theme,7,PASS,0
2590,domain_lifecycle,2,PASS,0
2591,domain_navigation,8,PASS,0
2592,domain_dialog_inventory,5,PASS,0
2593,domain_accessibility,3,PASS,0
2594,domain_keyboard,3,PASS,0
2595,domain_localization,4,PASS,0
2596,domain_geometry,13,PASS,0
2597,domain_safety,5,PASS,0
2598,domain_workflows,1,PASS,0
2599,domain_scaling_theme,7,PASS,0
2600,domain_lifecycle,2,PASS,0
2601,domain_navigation,8,PASS,0
2602,domain_dialog_inventory,5,PASS,0
2603,domain_accessibility,6,PASS,0
2604,domain_keyboard,3,PASS,0
2605,domain_localization,4,PASS,0
2606,domain_geometry,8,PASS,0
2607,domain_safety,4,PASS,0
2608,domain_workflows,1,PASS,0
2609,domain_scaling_theme,7,PASS,0
2610,domain_lifecycle,2,PASS,0
2611,domain_navigation,8,PASS,0
2612,domain_dialog_inventory,5,PASS,0
2613,domain_accessibility,37,PASS,0
2614,domain_keyboard,3,PASS,0
2615,domain_localization,4,PASS,0
2616,domain_geometry,32,PASS,0
2617,domain_safety,6,PASS,0
2618,domain_workflows,2,PASS,0
2619,domain_scaling_theme,7,PASS,0
2620,domain_lifecycle,2,PASS,0
2621,domain_navigation,8,PASS,0
2622,domain_dialog_inventory,5,PASS,0
2623,domain_accessibility,4,PASS,0
2624,domain_keyboard,3,PASS,0
2625,domain_localization,4,PASS,0
2626,domain_geometry,9,PASS,0
2627,domain_safety,3,PASS,0
2628,domain_workflows,1,PASS,0
2629,domain_scaling_theme,7,PASS,0
2630,domain_lifecycle,2,PASS,0
2631,domain_navigation,8,PASS,0
2632,domain_dialog_inventory,5,PASS,0
2633,domain_accessibility,4,PASS,0
2634,domain_keyboard,3,PASS,0
2635,domain_localization,4,PASS,0
2636,domain_geometry,7,PASS,0
2637,domain_safety,10,PASS,0
2638,domain_workflows,1,PASS,0
2639,domain_scaling_theme,7,PASS,0
2640,domain_lifecycle,2,PASS,0
2641,domain_navigation,8,PASS,0
2642,domain_dialog_inventory,5,PASS,0
2643,domain_accessibility,1,PASS,0
2644,domain_keyboard,3,PASS,0
2645,domain_localization,4,PASS,0
2646,domain_geometry,7,PASS,0
2647,domain_safety,6,PASS,0
2648,domain_workflows,2,PASS,0
2649,domain_scaling_theme,7,PASS,0
2650,domain_lifecycle,2,PASS,0
2651,domain_navigation,8,PASS,0
2652,domain_dialog_inventory,5,PASS,0
2653,domain_accessibility,7,PASS,0
2654,domain_keyboard,3,PASS,0
2655,domain_localization,4,PASS,0
2656,domain_geometry,5,PASS,0
2657,domain_safety,6,PASS,0
2658,domain_workflows,1,PASS,0
2659,domain_scaling_theme,7,PASS,0
2660,domain_lifecycle,2,PASS,0
2661,domain_navigation,8,PASS,0
2662,domain_dialog_inventory,5,PASS,0
2663,domain_accessibility,11,PASS,0
2664,domain_keyboard,3,PASS,0
2665,domain_localization,4,PASS,0
2666,domain_geometry,16,PASS,0
2667,domain_safety,31,PASS,0
2668,domain_workflows,1,PASS,0
2669,domain_scaling_theme,7,PASS,0
2670,domain_lifecycle,2,PASS,0
2671,domain_navigation,8,PASS,0
2672,domain_dialog_inventory,5,PASS,0
2673,domain_accessibility,6,PASS,0
2674,domain_keyboard,3,PASS,0
2675,domain_localization,4,PASS,0
2676,domain_geometry,9,PASS,0
2677,domain_safety,3,PASS,0
2678,domain_workflows,1,PASS,0
2679,domain_scaling_theme,7,PASS,0
2680,domain_lifecycle,2,PASS,0
2681,domain_navigation,8,PASS,0
2682,domain_dialog_inventory,5,PASS,0
2683,domain_accessibility,5,PASS,0
2684,domain_keyboard,3,PASS,0
2685,domain_localization,4,PASS,0
2686,domain_geometry,18,PASS,0
2687,domain_safety,4,PASS,0
2688,domain_workflows,1,PASS,0
2689,domain_scaling_theme,7,PASS,0
2690,domain_lifecycle,2,PASS,0
2691,domain_navigation,8,PASS,0
2692,domain_dialog_inventory,5,PASS,0
2693,domain_accessibility,4,PASS,0
2694,domain_keyboard,3,PASS,0
2695,domain_localization,4,PASS,0
2696,domain_geometry,5,PASS,0
2697,domain_safety,3,PASS,0
2698,domain_workflows,1,PASS,0
2699,domain_scaling_theme,7,PASS,0
2700,domain_lifecycle,2,PASS,0
2701,domain_navigation,8,PASS,0
2702,domain_dialog_inventory,5,PASS,0
2703,domain_accessibility,0,PASS,0
2704,domain_keyboard,3,PASS,0
2705,domain_localization,4,PASS,0
2706,domain_geometry,7,PASS,0
2707,domain_safety,7,PASS,0
2708,domain_workflows,1,PASS,0
2709,domain_scaling_theme,7,PASS,0
2710,domain_lifecycle,2,PASS,0
2711,domain_navigation,8,PASS,0
2712,domain_dialog_inventory,5,PASS,0
2713,domain_accessibility,1,PASS,0
2714,domain_keyboard,3,PASS,0
2715,domain_localization,4,PASS,0
2716,domain_geometry,2,PASS,0
2717,domain_safety,4,PASS,0
2718,domain_workflows,2,PASS,0
2719,domain_scaling_theme,7,PASS,0
2720,domain_lifecycle,2,PASS,0
2721,domain_navigation,8,PASS,0
2722,domain_dialog_inventory,5,PASS,0
2723,domain_accessibility,1,PASS,0
2724,domain_keyboard,3,PASS,0
2725,domain_localization,4,PASS,0
2726,domain_geometry,63,PASS,0
2727,domain_safety,12,PASS,0
2728,domain_workflows,1,PASS,0
2729,domain_scaling_theme,7,PASS,0
2730,domain_lifecycle,2,PASS,0
2731,domain_navigation,8,PASS,0
2732,domain_dialog_inventory,5,PASS,0
2733,domain_accessibility,1,PASS,0
2734,domain_keyboard,3,PASS,0
2735,domain_localization,4,PASS,0
2736,domain_geometry,5,PASS,0
2737,domain_safety,12,PASS,0
2738,domain_workflows,1,PASS,0
2739,domain_scaling_theme,7,PASS,0
2740,domain_lifecycle,2,PASS,0
2741,domain_navigation,8,PASS,0
2742,domain_dialog_inventory,5,PASS,0
2743,domain_accessibility,0,PASS,0
2744,domain_keyboard,3,PASS,0
2745,domain_localization,4,PASS,0
2746,domain_geometry,9,PASS,0
2747,domain_safety,3,PASS,0
2748,domain_workflows,2,PASS,0
2749,domain_scaling_theme,7,PASS,0
2750,domain_lifecycle,2,PASS,0
2751,domain_navigation,8,PASS,0
2752,domain_dialog_inventory,5,PASS,0
2753,domain_accessibility,1,PASS,0
2754,domain_keyboard,3,PASS,0
2755,domain_localization,4,PASS,0
2756,domain_geometry,26,PASS,0
2757,domain_safety,15,PASS,0
2758,domain_workflows,1,PASS,0
2759,domain_scaling_theme,8,PASS,0
2760,domain_lifecycle,2,PASS,0
2761,domain_navigation,8,PASS,0
2762,domain_dialog_inventory,5,PASS,0
2763,domain_accessibility,4,PASS,0
2764,domain_keyboard,3,PASS,0
2765,domain_localization,4,PASS,0
2766,domain_geometry,32,PASS,0
2767,domain_safety,8,PASS,0
2768,domain_workflows,1,PASS,0
2769,domain_scaling_theme,7,PASS,0
2770,domain_lifecycle,2,PASS,0
2771,domain_navigation,8,PASS,0
2772,domain_dialog_inventory,5,PASS,0
2773,domain_accessibility,0,PASS,0
2774,domain_keyboard,3,PASS,0
2775,domain_localization,4,PASS,0
2776,domain_geometry,55,PASS,0
2777,domain_safety,5,PASS,0
2778,domain_workflows,1,PASS,0
2779,domain_scaling_theme,7,PASS,0
2780,domain_lifecycle,2,PASS,0
2781,domain_navigation,8,PASS,0
2782,domain_dialog_inventory,5,PASS,0
2783,domain_accessibility,3,PASS,0
2784,domain_keyboard,3,PASS,0
2785,domain_localization,4,PASS,0
2786,domain_geometry,18,PASS,0
2787,domain_safety,7,PASS,0
2788,domain_workflows,1,PASS,0
2789,domain_scaling_theme,7,PASS,0
2790,domain_lifecycle,2,PASS,0
2791,domain_navigation,8,PASS,0
2792,domain_dialog_inventory,5,PASS,0
2793,domain_accessibility,2,PASS,0
2794,domain_keyboard,3,PASS,0
2795,domain_localization,4,PASS,0
2796,domain_geometry,9,PASS,0
2797,domain_safety,9,PASS,0
2798,domain_workflows,1,PASS,0
2799,domain_scaling_theme,7,PASS,0
2800,domain_lifecycle,2,PASS,0
2801,domain_navigation,8,PASS,0
2802,domain_dialog_inventory,5,PASS,0
2803,domain_accessibility,9,PASS,0
2804,domain_keyboard,3,PASS,0
2805,domain_localization,4,PASS,0
2806,domain_geometry,33,PASS,0
2807,domain_safety,7,PASS,0
2808,domain_workflows,1,PASS,0
2809,domain_scaling_theme,7,PASS,0
2810,domain_lifecycle,2,PASS,0
2811,domain_navigation,8,PASS,0
2812,domain_dialog_inventory,5,PASS,0
2813,domain_accessibility,4,PASS,0
2814,domain_keyboard,3,PASS,0
2815,domain_localization,4,PASS,0
2816,domain_geometry,15,PASS,0
2817,domain_safety,14,PASS,0
2818,domain_workflows,2,PASS,0
2819,domain_scaling_theme,7,PASS,0
2820,domain_lifecycle,2,PASS,0
2821,domain_navigation,8,PASS,0
2822,domain_dialog_inventory,5,PASS,0
2823,domain_accessibility,1,PASS,0
2824,domain_keyboard,3,PASS,0
2825,domain_localization,4,PASS,0
2826,domain_geometry,6,PASS,0
2827,domain_safety,6,PASS,0
2828,domain_workflows,1,PASS,0
2829,domain_scaling_theme,7,PASS,0
2830,domain_lifecycle,2,PASS,0
2831,domain_navigation,8,PASS,0
2832,domain_dialog_inventory,5,PASS,0
2833,domain_accessibility,2,PASS,0
2834,domain_keyboard,3,PASS,0
2835,domain_localization,4,PASS,0
2836,domain_geometry,89,PASS,0
2837,domain_safety,8,PASS,0
2838,domain_workflows,1,PASS,0
2839,domain_scaling_theme,7,PASS,0
2840,domain_lifecycle,2,PASS,0
2841,domain_navigation,8,PASS,0
2842,domain_dialog_inventory,5,PASS,0
2843,domain_accessibility,9,PASS,0
2844,domain_keyboard,3,PASS,0
2845,domain_localization,4,PASS,0
2846,domain_geometry,32,PASS,0
2847,domain_safety,2,PASS,0
2848,domain_workflows,2,PASS,0
2849,domain_scaling_theme,7,PASS,0
2850,domain_lifecycle,2,PASS,0
2851,domain_navigation,8,PASS,0
2852,domain_dialog_inventory,5,PASS,0
2853,domain_accessibility,7,PASS,0
2854,domain_keyboard,3,PASS,0
2855,domain_localization,4,PASS,0
2856,domain_geometry,18,PASS,0
2857,domain_safety,26,PASS,0
2858,domain_workflows,1,PASS,0
2859,domain_scaling_theme,7,PASS,0
2860,domain_lifecycle,2,PASS,0
2861,domain_navigation,8,PASS,0
2862,domain_dialog_inventory,5,PASS,0
2863,domain_accessibility,2,PASS,0
2864,domain_keyboard,3,PASS,0
2865,domain_localization,4,PASS,0
2866,domain_geometry,6,PASS,0
2867,domain_safety,3,PASS,0
2868,domain_workflows,1,PASS,0
2869,domain_scaling_theme,7,PASS,0
2870,domain_lifecycle,2,PASS,0
2871,domain_navigation,8,PASS,0
2872,domain_dialog_inventory,5,PASS,0
2873,domain_accessibility,2,PASS,0
2874,domain_keyboard,3,PASS,0
2875,domain_localization,4,PASS,0
2876,domain_geometry,9,PASS,0
2877,domain_safety,5,PASS,0
2878,domain_workflows,1,PASS,0
2879,domain_scaling_theme,7,PASS,0
2880,domain_lifecycle,2,PASS,0
2881,domain_navigation,8,PASS,0
2882,domain_dialog_inventory,5,PASS,0
2883,domain_accessibility,1,PASS,0
2884,domain_keyboard,3,PASS,0
2885,domain_localization,4,PASS,0
2886,domain_geometry,19,PASS,0
2887,domain_safety,6,PASS,0
2888,domain_workflows,1,PASS,0
2889,domain_scaling_theme,7,PASS,0
2890,domain_lifecycle,2,PASS,0
2891,domain_navigation,8,PASS,0
2892,domain_dialog_inventory,5,PASS,0
2893,domain_accessibility,1,PASS,0
2894,domain_keyboard,3,PASS,0
2895,domain_localization,4,PASS,0
2896,domain_geometry,34,PASS,0
2897,domain_safety,4,PASS,0
2898,domain_workflows,1,PASS,0
2899,domain_scaling_theme,7,PASS,0
2900,domain_lifecycle,2,PASS,0
2901,domain_navigation,8,PASS,0
2902,domain_dialog_inventory,5,PASS,0
2903,domain_accessibility,3,PASS,0
2904,domain_keyboard,3,PASS,0
2905,domain_localization,4,PASS,0
2906,domain_geometry,13,PASS,0
2907,domain_safety,7,PASS,0
2908,domain_workflows,1,PASS,0
2909,domain_scaling_theme,7,PASS,0
2910,domain_lifecycle,2,PASS,0
2911,domain_navigation,8,PASS,0
2912,domain_dialog_inventory,5,PASS,0
2913,domain_accessibility,6,PASS,0
2914,domain_keyboard,3,PASS,0
2915,domain_localization,4,PASS,0
2916,domain_geometry,8,PASS,0
2917,domain_safety,4,PASS,0
2918,domain_workflows,2,PASS,0
2919,domain_scaling_theme,7,PASS,0
2920,domain_lifecycle,2,PASS,0
2921,domain_navigation,8,PASS,0
2922,domain_dialog_inventory,5,PASS,0
2923,domain_accessibility,37,PASS,0
2924,domain_keyboard,3,PASS,0
2925,domain_localization,4,PASS,0
2926,domain_geometry,32,PASS,0
2927,domain_safety,6,PASS,0
2928,domain_workflows,1,PASS,0
2929,domain_scaling_theme,7,PASS,0
2930,domain_lifecycle,2,PASS,0
2931,domain_navigation,8,PASS,0
2932,domain_dialog_inventory,5,PASS,0
2933,domain_accessibility,4,PASS,0
2934,domain_keyboard,3,PASS,0
2935,domain_localization,4,PASS,0
2936,domain_geometry,9,PASS,0
2937,domain_safety,3,PASS,0
2938,domain_workflows,1,PASS,0
2939,domain_scaling_theme,7,PASS,0
2940,domain_lifecycle,2,PASS,0
2941,domain_navigation,8,PASS,0
2942,domain_dialog_inventory,5,PASS,0
2943,domain_accessibility,4,PASS,0
2944,domain_keyboard,3,PASS,0
2945,domain_localization,4,PASS,0
2946,domain_geometry,7,PASS,0
2947,domain_safety,10,PASS,0
2948,domain_workflows,2,PASS,0
2949,domain_scaling_theme,7,PASS,0
2950,domain_lifecycle,2,PASS,0
2951,domain_navigation,8,PASS,0
2952,domain_dialog_inventory,5,PASS,0
2953,domain_accessibility,1,PASS,0
2954,domain_keyboard,3,PASS,0
2955,domain_localization,4,PASS,0
2956,domain_geometry,7,PASS,0
2957,domain_safety,6,PASS,0
2958,domain_workflows,1,PASS,0
2959,domain_scaling_theme,7,PASS,0
2960,domain_lifecycle,2,PASS,0
2961,domain_navigation,8,PASS,0
2962,domain_dialog_inventory,5,PASS,0
2963,domain_accessibility,7,PASS,0
2964,domain_keyboard,3,PASS,0
2965,domain_localization,4,PASS,0
2966,domain_geometry,5,PASS,0
2967,domain_safety,4,PASS,0
2968,domain_workflows,1,PASS,0
2969,domain_scaling_theme,7,PASS,0
2970,domain_lifecycle,2,PASS,0
2971,domain_navigation,8,PASS,0
2972,domain_dialog_inventory,5,PASS,0
2973,domain_accessibility,11,PASS,0
2974,domain_keyboard,3,PASS,0
2975,domain_localization,4,PASS,0
2976,domain_geometry,16,PASS,0
2977,domain_safety,31,PASS,0
2978,domain_workflows,1,PASS,0
2979,domain_scaling_theme,7,PASS,0
2980,domain_lifecycle,2,PASS,0
2981,domain_navigation,8,PASS,0
2982,domain_dialog_inventory,5,PASS,0
2983,domain_accessibility,6,PASS,0
2984,domain_keyboard,3,PASS,0
2985,domain_localization,4,PASS,0
2986,domain_geometry,9,PASS,0
2987,domain_safety,3,PASS,0
2988,domain_workflows,1,PASS,0
2989,domain_scaling_theme,7,PASS,0
2990,domain_lifecycle,2,PASS,0
2991,domain_navigation,8,PASS,0
2992,domain_dialog_inventory,5,PASS,0
2993,domain_accessibility,5,PASS,0
2994,domain_keyboard,3,PASS,0
2995,domain_localization,4,PASS,0
2996,domain_geometry,18,PASS,0
2997,domain_safety,4,PASS,0
2998,domain_workflows,1,PASS,0
2999,domain_scaling_theme,7,PASS,0
3000,domain_lifecycle,2,PASS,0
3001,domain_navigation,8,PASS,0
3002,domain_dialog_inventory,5,PASS,0
3003,domain_accessibility,4,PASS,0
3004,domain_keyboard,3,PASS,0
3005,domain_localization,4,PASS,0
3006,domain_geometry,5,PASS,0
3007,domain_safety,3,PASS,0
3008,domain_workflows,1,PASS,0
3009,domain_scaling_theme,8,PASS,0
3010,domain_lifecycle,2,PASS,0
3011,domain_navigation,8,PASS,0
3012,domain_dialog_inventory,5,PASS,0
3013,domain_accessibility,0,PASS,0
3014,domain_keyboard,3,PASS,0
3015,domain_localization,4,PASS,0
3016,domain_geometry,7,PASS,0
3017,domain_safety,5,PASS,0
3018,domain_workflows,2,PASS,0
3019,domain_scaling_theme,7,PASS,0
3020,domain_lifecycle,2,PASS,0
3021,domain_navigation,8,PASS,0
3022,domain_dialog_inventory,5,PASS,0
3023,domain_accessibility,1,PASS,0
3024,domain_keyboard,3,PASS,0
3025,domain_localization,4,PASS,0
3026,domain_geometry,2,PASS,0
3027,domain_safety,4,PASS,0
3028,domain_workflows,1,PASS,0
3029,domain_scaling_theme,7,PASS,0
3030,domain_lifecycle,2,PASS,0
3031,domain_navigation,8,PASS,0
3032,domain_dialog_inventory,5,PASS,0
3033,domain_accessibility,1,PASS,0
3034,domain_keyboard,3,PASS,0
3035,domain_localization,4,PASS,0
3036,domain_geometry,63,PASS,0
3037,domain_safety,12,PASS,0
3038,domain_workflows,1,PASS,0
3039,domain_scaling_theme,7,PASS,0
3040,domain_lifecycle,2,PASS,0
3041,domain_navigation,8,PASS,0
3042,domain_dialog_inventory,5,PASS,0
3043,domain_accessibility,1,PASS,0
3044,domain_keyboard,3,PASS,0
3045,domain_localization,4,PASS,0
3046,domain_geometry,5,PASS,0
3047,domain_safety,12,PASS,0
3048,domain_workflows,2,PASS,0
3049,domain_scaling_theme,7,PASS,0
3050,domain_lifecycle,2,PASS,0
3051,domain_navigation,8,PASS,0
3052,domain_dialog_inventory,5,PASS,0
3053,domain_accessibility,0,PASS,0
3054,domain_keyboard,3,PASS,0
3055,domain_localization,4,PASS,0
3056,domain_geometry,9,PASS,0
3057,domain_safety,5,PASS,0
3058,domain_workflows,1,PASS,0
3059,domain_scaling_theme,7,PASS,0
3060,domain_lifecycle,2,PASS,0
3061,domain_navigation,8,PASS,0
3062,domain_dialog_inventory,5,PASS,0
3063,domain_accessibility,1,PASS,0
3064,domain_keyboard,3,PASS,0
3065,domain_localization,4,PASS,0
3066,domain_geometry,26,PASS,0
3067,domain_safety,13,PASS,0
3068,domain_workflows,1,PASS,0
3069,domain_scaling_theme,7,PASS,0
3070,domain_lifecycle,2,PASS,0
3071,domain_navigation,8,PASS,0
3072,domain_dialog_inventory,5,PASS,0
3073,domain_accessibility,4,PASS,0
3074,domain_keyboard,3,PASS,0
3075,domain_localization,4,PASS,0
3076,domain_geometry,32,PASS,0
3077,domain_safety,8,PASS,0
3078,domain_workflows,1,PASS,0
3079,domain_scaling_theme,7,PASS,0
3080,domain_lifecycle,2,PASS,0
3081,domain_navigation,8,PASS,0
3082,domain_dialog_inventory,5,PASS,0
3083,domain_accessibility,0,PASS,0
3084,domain_keyboard,3,PASS,0
3085,domain_localization,4,PASS,0
3086,domain_geometry,55,PASS,0
3087,domain_safety,5,PASS,0
3088,domain_workflows,1,PASS,0
3089,domain_scaling_theme,7,PASS,0
3090,domain_lifecycle,2,PASS,0
3091,domain_navigation,8,PASS,0
3092,domain_dialog_inventory,5,PASS,0
3093,domain_accessibility,3,PASS,0
3094,domain_keyboard,3,PASS,0
3095,domain_localization,4,PASS,0
3096,domain_geometry,18,PASS,0
3097,domain_safety,7,PASS,0
3098,domain_workflows,1,PASS,0
3099,domain_scaling_theme,7,PASS,0
3100,domain_lifecycle,2,PASS,0
3101,domain_navigation,8,PASS,0
3102,domain_dialog_inventory,5,PASS,0
3103,domain_accessibility,2,PASS,0
3104,domain_keyboard,3,PASS,0
3105,domain_localization,4,PASS,0
3106,domain_geometry,9,PASS,0
3107,domain_safety,11,PASS,0
3108,domain_workflows,1,PASS,0
3109,domain_scaling_theme,7,PASS,0
3110,domain_lifecycle,2,PASS,0
3111,domain_navigation,8,PASS,0
3112,domain_dialog_inventory,5,PASS,0
3113,domain_accessibility,9,PASS,0
3114,domain_keyboard,3,PASS,0
3115,domain_localization,4,PASS,0
3116,domain_geometry,33,PASS,0
3117,domain_safety,5,PASS,0
3118,domain_workflows,2,PASS,0
3119,domain_scaling_theme,7,PASS,0
3120,domain_lifecycle,2,PASS,0
3121,domain_navigation,8,PASS,0
3122,domain_dialog_inventory,5,PASS,0
3123,domain_accessibility,4,PASS,0
3124,domain_keyboard,3,PASS,0
3125,domain_localization,4,PASS,0
3126,domain_geometry,15,PASS,0
3127,domain_safety,14,PASS,0
3128,domain_workflows,1,PASS,0
3129,domain_scaling_theme,7,PASS,0
3130,domain_lifecycle,2,PASS,0
3131,domain_navigation,8,PASS,0
3132,domain_dialog_inventory,5,PASS,0
3133,domain_accessibility,1,PASS,0
3134,domain_keyboard,3,PASS,0
3135,domain_localization,4,PASS,0
3136,domain_geometry,6,PASS,0
3137,domain_safety,6,PASS,0
3138,domain_workflows,1,PASS,0
3139,domain_scaling_theme,7,PASS,0
3140,domain_lifecycle,2,PASS,0
3141,domain_navigation,8,PASS,0
3142,domain_dialog_inventory,5,PASS,0
3143,domain_accessibility,2,PASS,0
3144,domain_keyboard,3,PASS,0
3145,domain_localization,4,PASS,0
3146,domain_geometry,89,PASS,0
3147,domain_safety,8,PASS,0
3148,domain_workflows,2,PASS,0
3149,domain_scaling_theme,7,PASS,0
3150,domain_lifecycle,2,PASS,0
3151,domain_navigation,8,PASS,0
3152,domain_dialog_inventory,5,PASS,0
3153,domain_accessibility,9,PASS,0
3154,domain_keyboard,3,PASS,0
3155,domain_localization,4,PASS,0
3156,domain_geometry,32,PASS,0
3157,domain_safety,4,PASS,0
3158,domain_workflows,1,PASS,0
3159,domain_scaling_theme,7,PASS,0
3160,domain_lifecycle,2,PASS,0
3161,domain_navigation,8,PASS,0
3162,domain_dialog_inventory,5,PASS,0
3163,domain_accessibility,7,PASS,0
3164,domain_keyboard,3,PASS,0
3165,domain_localization,4,PASS,0
3166,domain_geometry,18,PASS,0
3167,domain_safety,26,PASS,0
3168,domain_workflows,1,PASS,0
3169,domain_scaling_theme,7,PASS,0
3170,domain_lifecycle,2,PASS,0
3171,domain_navigation,8,PASS,0
3172,domain_dialog_inventory,5,PASS,0
3173,domain_accessibility,2,PASS,0
3174,domain_keyboard,3,PASS,0
3175,domain_localization,4,PASS,0
3176,domain_geometry,6,PASS,0
3177,domain_safety,3,PASS,0
